"SITEYR","Year","StreamName","Northing83","Easting83","Latitude83","Longitude8","Long83","MDE6Digit","MDE6Name","Basin","MDE8Digit","MDE8Name","SHEDNUM","DNR12DIG","CountyName","CountyCode","BIBIStrata","FIBIStrata","DIST","UTM17N_LON","UTM17N_LAT","UTM18N_LAT","UTM18N_LON","AlbersX","AlbersY"
"DEER-120-X-2005",2005,"HOPKINS BRANCH",217848,465014,39.626665,76.242783,"-76.242783","021202","Susquehanna River","SQ","02120202","Deer Creek","0322","021202020322","Harford","HA","EPIEDMONT","EPIEDMONT",30.4653754496,908345,4397130,0,0,1668507.52235,2019186.97466
"DEER-121-R-2004",2004,"LITTLE DEER CREEK UT1",218095,444404.3,39.630185,76.482801,"-76.482801","021202","Susquehanna River","SQ","02120202","Deer Creek","0328","021202020328","Harford","HA","EPIEDMONT","EPIEDMONT",17.8063360248,887746,4396460,0,0,1648475.83408,2015398.31895
"DEER-121-X-2005",2005,"SOUTH STIRRUP RUN",214914.408,451128.3681,39.601171,76.404726,"-76.404726","021202","Susquehanna River","SQ","02120202","Deer Creek","0326","021202020326","Harford","HA","EPIEDMONT","EPIEDMONT",21.3035467552,894624,4393600,0,0,1655647.73499,2013592.52216
"DEER-123-R-2004",2004,"ISLAND BRANCH",224146.6,443735,39.684721,76.490203,"-76.490203","021202","Susquehanna River","SQ","02120202","Deer Creek","0330","021202020330","Harford","HA","EPIEDMONT","EPIEDMONT",16.1856168189,886810,4402500,0,0,1646614.55414,2021270.36327
"DEER-125-R-2004",2004,"DEER CREEK UT2",223024.1,440758.8,39.674756,76.524963,"-76.524963","021202","Susquehanna River","SQ","02120202","Deer Creek","0330","021202020330","Harford","HA","EPIEDMONT","EPIEDMONT",19.4130771672,883871,4401260,0,0,1643935.82949,2019588.72998
"DEER-126-R-2004",2004,"WET STONE BRANCH",218895.1,447233.5,39.637242,76.449793,"-76.449793","021202","Susquehanna River","SQ","02120202","Deer Creek","0327","021202020327","Harford","HA","EPIEDMONT","EPIEDMONT",4.4335157368,890525,4397400,0,0,1651058.01562,2016747.98646
"DEER-201-X-2005",2005,"BIG BRANCH",226575.2703,444376.1581,39.706561,76.482569,"-76.482569","021202","Susquehanna River","SQ","02120202","Deer Creek","0331","021202020331","Harford","HA","EPIEDMONT","EPIEDMONT",27.8384194647,887309,4404930,0,0,1646722.2306,2023768.20842
"DEER-202-H-2010",2010,"DEER CREEK UT",223895.255,442472.085,39.68252,76.50494,"-76.50494","021202","Susquehanna River","SQ","02120202","Deer Creek","0330","021202020330","Harford","HA","EPIEDMONT","EPIEDMONT",22.6543839174,885524,4402200,0,0,1645404.55342,2020779.62061
"DEER-202-X-2005",2005,"BIG BRANCH",225639,445817,39.698054,76.465833,"-76.465833","021202","Susquehanna River","SQ","02120202","Deer Creek","0331","021202020331","Harford","HA","EPIEDMONT","EPIEDMONT",8.57484038277,888802,4404080,0,0,1648315.29679,2023144.94994
"DEER-203-X-2005",2005,"BIG BRANCH",223332.7,446799.9,39.677231,76.454535,"-76.454535","021202","Susquehanna River","SQ","02120202","Deer Creek","0331","021202020331","Harford","HA","EPIEDMONT","EPIEDMONT",11.4276264317,889907,4401820,0,0,1649748.33252,2021067.61963
"DEER-206-X-2005",2005,"THOMAS RUN",212596,459998,39.579724,76.30167,"-76.30167","021202","Susquehanna River","SQ","02120202","Deer Creek","0323","021202020323","Harford","HA","EPIEDMONT","EPIEDMONT",7.42590258086,903589,4391670,0,0,1664713.05348,2013031.22621
"DEER-207-H-2010",2010,"THOMAS RUN",214443.073,461426.986,39.59626,76.28487,"-76.28487","021202","Susquehanna River","SQ","02120202","Deer Creek","0323","021202020323","Harford","HA","EPIEDMONT","EPIEDMONT",7.10874973104,904927,4393570,0,0,1665722.92814,2015132.56718
"DEER-207-R-2001",2001,"BIG BRANCH",226380.8,444440,39.704807,76.481838,"-76.481838","021202","Susquehanna River","SQ","02120202","Deer Creek","0331","021202020331","Harford","HA","EPIEDMONT","EPIEDMONT",14.8723850073,887402,4404750,0,0,1646860.57749,2023618.34068
"DEER-208-H-2010",2010,"TABACCO RUN",214251.753,462368.252,39.59447,76.27393,"-76.27393","021202","Susquehanna River","SQ","02120202","Deer Creek","0322","021202020322","Harford","HA","EPIEDMONT","EPIEDMONT",4.97681927567,905881,4393430,0,0,1666678.16671,2015130.84633
"DEER-208-X-2005",2005,"COOLBRANCH RUN",212847,464483,39.581664,76.249446,"-76.249446","021202","Susquehanna River","SQ","02120202","Deer Creek","0322","021202020322","Harford","HA","EPIEDMONT","EPIEDMONT",11.8425146349,908047,4392120,0,0,1669000.74757,2014154.32706
"DEER-228-R-2004",2004,"STOUT BOTTLE BRANCH",215853.5,456227.9,39.609314,76.345278,"-76.345278","021202","Susquehanna River","SQ","02120202","Deer Creek","0325","021202020325","Harford","HA","EPIEDMONT","EPIEDMONT",7.031625843,899657,4394760,0,0,1660385.98181,2015511.20897
"DEER-247-A-2007",2007,"LITTLE DEER CREEK",221355.4,444388.5,39.65955,76.48277,"-76.48277","021202","Susquehanna River","SQ","02120202","Deer Creek","0328","021202020328","Harford","HA","EPIEDMONT","EPIEDMONT",8.78367354657,887567,4399740,0,0,1647786.7731,2018637.3389
"DEER-301-R-2008",2008,"DEER CREEK",223556.640315,441042.63933,39.67954,76.52162,"-76.52162","021202","Susquehanna River","SQ","02120202","Deer Creek","0330","021202020330","Harford","HA","EPIEDMONT","EPIEDMONT",7.50593937206,884127,4401780,0,0,1644105.19827,2020144.47748
"DEER-302-R-2001",2001,"DEER CREEK",218338.6,450905.5,39.632023,76.407062,"-76.407062","021202","Susquehanna River","SQ","02120202","Deer Creek","0324","021202020324","Harford","HA","EPIEDMONT","EPIEDMONT",26.8390145439,894223,4397030,0,0,1654718.08009,2016953.26942
"DEER-302-R-2008",2008,"DEER CREEK",218636.931453,450557.150654,39.63473,76.4111,"-76.4111","021202","Susquehanna River","SQ","02120202","Deer Creek","0324","021202020324","Harford","HA","EPIEDMONT","EPIEDMONT",0.958524179914,893865,4397290,0,0,1654327.31181,2017154.8055
"DEER-303-R-2004",2004,"DEER CREEK",223064.3,447205.1,39.674792,76.449831,"-76.449831","021202","Susquehanna River","SQ","02120202","Deer Creek","0329","021202020329","Harford","HA","EPIEDMONT","EPIEDMONT",21.4655814994,890314,4401590,0,0,1650183.00221,2020896.72747
"DEER-309-H-2010",2011,"DEER CREEK",223388.591402,444602.907495,39.67785,76.480137,"-76.480137","021202","Susquehanna River","SQ","02120202","Deer Creek","0330","021202020330","Harford","HA","EPIEDMONT","EPIEDMONT",5.31731068157,887701,4401780,0,0,1647599.57592,2020685.6586
"DEER-309-H-2010",2010,"DEER CREEK",223388.591402,444602.907495,39.67785,76.480137,"-76.480137","021202","Susquehanna River","SQ","02120202","Deer Creek","0330","021202020330","Harford","HA","EPIEDMONT","EPIEDMONT",5.31731068157,887701,4401780,0,0,1647599.57592,2020685.6586
"DEER-342-A-2007",2007,"DEER CREEK",223404.6,442750.4,39.67809,76.50173,"-76.50173","021202","Susquehanna River","SQ","02120202","Deer Creek","0330","021202020330","Harford","HA","EPIEDMONT","EPIEDMONT",3.88803279855,885838,4401710,0,0,1645788.36404,2020338.52098
"DEER-352-A-2007",2007,"DEER CREEK",220765.2,448256.9,39.65403,76.43774,"-76.43774","021202","Susquehanna River","SQ","02120202","Deer Creek","0327","021202020327","Harford","HA","EPIEDMONT","EPIEDMONT",11.7618230469,891480,4399320,0,0,1651678.44361,2018812.73397
"DEER-401-A-2008",2008,"DEER CREEK",217990.223,456040.647,39.62857,76.34728,"-76.34728","021202","Susquehanna River","SQ","02120202","Deer Creek","0324","021202020324","Harford","HA","EPIEDMONT","EPIEDMONT",22.7554353927,899392,4396910,0,0,1659790.86452,2017612.41381
"DEER-403-R-2008",2008,"DEER CREEK",217638.444328,452769.367642,39.62561,76.38541,"-76.38541","021202","Susquehanna River","SQ","02120202","Deer Creek","0324","021202020324","Harford","HA","EPIEDMONT","EPIEDMONT",7.44582449465,896123,4396400,0,0,1656674.94043,2016608.63117
"DEER-404-R-2001",2001,"DEER CREEK",218501.5,454992.7,39.633242,76.359444,"-76.359444","021202","Susquehanna River","SQ","02120202","Deer Creek","0324","021202020324","Harford","HA","EPIEDMONT","EPIEDMONT",14.4914734547,898307,4397370,0,0,1658658.3184,2017905.21637
"DEER-405-H-2011",2011,"DEER CREEK",216424.466,461341.13,39.614111,76.285689,"-76.285689","021202","Susquehanna River","SQ","02120202","Deer Creek","0324","021202020324","Harford","HA","EPIEDMONT","EPIEDMONT",10.9392679687,904753,4395570,0,0,1665240.67953,2017093.70704
"DEER-408-R-2001",2001,"DEER CREEK",215019.4,463487.8,39.601303,76.260825,"-76.260825","021202","Susquehanna River","SQ","02120202","Deer Creek","0322","021202020322","Harford","HA","EPIEDMONT","EPIEDMONT",13.5261620415,906960,4394260,0,0,1667601.94718,2016125.9719
"DEER-411-R-2004",2004,"DEER CREEK",216754.4,458758.3,39.617261,76.315736,"-76.315736","021202","Susquehanna River","SQ","02120202","Deer Creek","0324","021202020324","Harford","HA","EPIEDMONT","EPIEDMONT",34.034777789,902178,4395800,0,0,1662686.9675,2016931.1812
"DEER-414-R-2001",2001,"DEER CREEK",217132.6,471335.9,39.619727,76.169232,"-76.169232","021202","Susquehanna River","SQ","02120202","Deer Creek","0321","021202020321","Harford","HA","EPIEDMONT","EPIEDMONT",25.2724285256,914748,4396720,0,0,1674830.16066,2019754.82038
"DEER-460-A-2007",2007,"DEER CREEK",216894.9,466836.3,39.61794,76.22165,"-76.22165","021202","Susquehanna River","SQ","02120202","Deer Creek","0322","021202020322","Harford","HA","EPIEDMONT","EPIEDMONT",4.08455069728,910229,4396280,0,0,1670482.02735,2018628.67865
"DEER-460-A-2011",2011,"DEER CREEK",216894.549,466836.783,39.61794,76.221649,"-76.221649","021202","Susquehanna River","SQ","02120202","Deer Creek","0322","021202020322","Harford","HA","EPIEDMONT","EPIEDMONT",4.15056746215,910229,4396280,0,0,1670482.02735,2018628.67865
"DEER-499-H-2010",2010,"DEER CREEK",216924.798,471400.642,39.61785,76.1685,"-76.1685","021202","Susquehanna River","SQ","02120202","Deer Creek","0321","021202020321","Harford","HA","EPIEDMONT","EPIEDMONT",19.9348183451,914812,4396530,0,0,1674922.84709,2019568.73459
"HA-P-005-206-97",1997,"BIG BRANCH",226674,444346.1,39.707452,76.482913,"-76.482913","021202","Susquehanna River","SQ","02120202","Deer Creek","0331","021202020331","Harford","HA","EPIEDMONT","EPIEDMONT",9.08351242264,887301,4405050,0,0,1646695.60477,2023886.38499
"HA-P-010-103-97",1997,"SOUTH STIRRUP RUN",214468,450890.3,39.597164,76.407532,"-76.407532","021202","Susquehanna River","SQ","02120202","Deer Creek","0326","021202020326","Harford","HA","EPIEDMONT","EPIEDMONT",5.07951793622,894384,4393130,0,0,1655486.5733,2013090.37624
"HA-P-012-205-97",1997,"MINE BRANCH",219690.8,455148.9,39.643943,76.357527,"-76.357527","021202","Susquehanna River","SQ","02120202","Deer Creek","0324","021202020324","Harford","HA","EPIEDMONT","EPIEDMONT",36.6287294235,898449,4398550,0,0,1658624.37186,2019010.30395
"HA-P-013-101-97",1997,"HERRING RUN",214316.1,474275.1,39.594115,76.135315,"-76.135315","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0318","021202010318","Harford","HA","EPIEDMONT","EPIEDMONT",39.9276204414,917762,4394000,0,0,1678261.92127,2017480.20744
"HA-P-033-203-97",1997,"LITTLE DEER CREEK",221717.3,445413.5,39.662756,76.470802,"-76.470802","021202","Susquehanna River","SQ","02120202","Deer Creek","0328","021202020328","Harford","HA","EPIEDMONT","EPIEDMONT",2.95641128399,888584,4400140,0,0,1648718.83161,2019189.45332
"HA-P-035-208-97",1997,"PLUMTREE BRANCH",223640.6,437997.7,39.680434,76.557108,"-76.557108","021202","Susquehanna River","SQ","02120202","Deer Creek","0332","021202020332","Harford","HA","EPIEDMONT","EPIEDMONT",31.1414641706,881077,4401770,0,0,1641124.59811,2019667.53597
"HA-P-037-104-97",1997,"JACKS HOLE",224062.5,450842.1,39.683577,76.407368,"-76.407368","021202","Susquehanna River","SQ","02120205","Broad Creek","0341","021202050341","Harford","HA","EPIEDMONT","EPIEDMONT",7.10519782202,893912,4402730,0,0,1653523.45234,2022572.41679
"HA-P-068-114-97",1997,"BIG BRANCH",227786.3,443627.7,39.717506,76.491218,"-76.491218","021202","Susquehanna River","SQ","02120202","Deer Creek","0331","021202020331","Harford","HA","EPIEDMONT","EPIEDMONT",10.720654294,886516,4406130,0,0,1645760.7864,2024834.2868
"HA-P-071-318-97",1997,"BROAD CREEK",224072.9,454599.4,39.683443,76.363572,"-76.363572","021202","Susquehanna River","SQ","02120205","Broad Creek","0339","021202050339","Harford","HA","EPIEDMONT","EPIEDMONT",38.2633830132,897673,4402950,0,0,1657164.74998,2023363.77222
"HA-P-087-207-97",1997,"STOUT BOTTLE BRANCH",215729.6,456050.9,39.60821,76.347349,"-76.347349","021202","Susquehanna River","SQ","02120202","Deer Creek","0325","021202020325","Harford","HA","EPIEDMONT","EPIEDMONT",11.0435973365,899484,4394640,0,0,1660236.38562,2015363.58106
"HA-P-099-102-97",1997,"HOLLANDS BRANCH",220121,466783,39.647002,76.221955,"-76.221955","021202","Susquehanna River","SQ","02120202","Deer Creek","0322","021202020322","Harford","HA","EPIEDMONT","EPIEDMONT",11.4493569632,910043,4399510,0,0,1670367.29697,2021425.10773
"HA-P-100-204-97",1997,"LITTLE DEER CREEK",220333.8,442993.7,39.650419,76.499088,"-76.499088","021202","Susquehanna River","SQ","02120202","Deer Creek","0328","021202020328","Harford","HA","EPIEDMONT","EPIEDMONT",17.2265020361,886223,4398670,0,0,1646641.29952,2017364.27012
"HA-P-133-111-97",1997,"DEER CREEK UT1",218309.5,459815.5,39.631194,76.303287,"-76.303287","021202","Susquehanna River","SQ","02120202","Deer Creek","0324","021202020324","Harford","HA","EPIEDMONT","EPIEDMONT",7.50721456642,903147,4397370,0,0,1663388.59362,2018642.07436
"HA-P-138-302-97",1997,"BROAD CREEK",224101.9,461838.1,39.68322,76.279196,"-76.279196","021202","Susquehanna River","SQ","02120205","Broad Creek","0339","021202050339","Harford","HA","EPIEDMONT","EPIEDMONT",9.23355069117,904910,4403270,0,0,1664189.38495,2024784.33017
"HA-P-138-315-97",1997,"BROAD CREEK",224303.11,462282.3,39.685,76.274,"-76.274","021202","Susquehanna River","SQ","02120205","Broad Creek","0339","021202050339","Harford","HA","EPIEDMONT","EPIEDMONT",19.7122206626,905329,4403470,0,0,1664572.92697,2025025.11997
"HA-P-156-112-97",1997,"LITTLE DEER CREEK UT1",218424.2,444544.5,39.633143,76.481147,"-76.481147","021202","Susquehanna River","SQ","02120202","Deer Creek","0328","021202020328","Harford","HA","EPIEDMONT","EPIEDMONT",30.4592041855,887862,4396840,0,0,1648586.37023,2015803.9763
"HA-P-176-309-97",1997,"BROAD CREEK",222613,458872.1,39.670016,76.313898,"-76.313898","021202","Susquehanna River","SQ","02120205","Broad Creek","0339","021202050339","Harford","HA","EPIEDMONT","EPIEDMONT",12.9456942006,901998,4401630,0,0,1661599.0421,2022709.14402
"HA-P-178-202-97",1997,"BIG BRANCH",225383.8,445882.3,39.695753,76.465089,"-76.465089","021202","Susquehanna River","SQ","02120202","Deer Creek","0331","021202020331","Harford","HA","EPIEDMONT","EPIEDMONT",40.0699316253,888917,4403860,0,0,1648462.9909,2022940.28103
"HA-P-178-209-97",1997,"BIG BRANCH",223937.8,446329.8,39.682706,76.459972,"-76.459972","021202","Susquehanna River","SQ","02120202","Deer Creek","0331","021202020331","Harford","HA","EPIEDMONT","EPIEDMONT",21.2686196917,889398,4402380,0,0,1649163.1161,2021546.03257
"HA-P-186-308-97",1997,"BROAD CREEK",222420.7,460541.5,39.66817,76.294461,"-76.294461","021202","Susquehanna River","SQ","02120205","Broad Creek","0339","021202050339","Harford","HA","EPIEDMONT","EPIEDMONT",11.7098091535,903693,4401510,0,0,1663274.09209,2022849.2919
"LSUS-101-R-2009",2009,"ROCK RUN",218155.9059,476558.4607,39.62836,76.10867,"-76.10867","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0319","021202010319","Cecil","CE","EPIEDMONT","EPIEDMONT",9.35416647466,919878,4397950,0,0,1679652.35605,2021753.61507
"LSUS-104-R-2004",2004,"SUSQUEHANNA RIVER UT3",213518.3,478650.3,39.586546,76.084477,"-76.084477","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0319","021202010319","Cecil","CE","EPIEDMONT","EPIEDMONT",23.1815178878,922219,4393450,0,0,1682667.94756,2017621.12168
"LSUS-109-R-2004",2004,"SUSQUEHANNA RIVER UT2",212174.2,479217.2,39.574389,76.078036,"-76.078036","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0319","021202010319","Cecil","CE","COASTAL","COASTAL",4.66771999084,922830,4392110,0,0,1683450.09549,2016389.88142
"LSUS-111-R-2009",2009,"ROCK RUN",218108.8859,476075.1078,39.628118,76.113933,"-76.113933","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0319","021202010319","Cecil","CE","EPIEDMONT","EPIEDMONT",13.6135959418,919418,4397920,0,0,1679207.65458,2021653.29048
"LSUS-119-R-2004",2004,"HAPPY VALLEY BRANCH",215322.2,477818.8,39.602867,76.093947,"-76.093947","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0319","021202010319","Cecil","CE","EPIEDMONT","EPIEDMONT",41.8978680268,921320,4395160,0,0,1681497.14274,2019199.31382
"LSUS-T02-H-2010",2010,"SUSQUEHANNA RIVER",216830.285,474488.737,39.61674,76.13255,"-76.13255","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0319","021202010319","Cecil","CE","EPIEDMONT","EPIEDMONT",33.938710155,917895,4396520,0,0,1677787.79548,2019715.61441
"LSUS-T03-H-2010",2010,"LOWER SUSQUEHANNA RIVER",216776.159,474190.572,39.616278,76.136028,"-76.136028","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0319","021202010319","Cecil","CE","EPIEDMONT","EPIEDMONT",66.5379671867,917543,4396530,0,0,1677550.62717,2019846.86126
"LSUS-T04-H-2010",2010,"LOWER SUSQUEHANNA RIVER",214820.693,476465.456,39.59847,76.10976,"-76.10976","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0319","021202010319","Cecil","CE","EPIEDMONT","EPIEDMONT",11.8169426603,919961,4394620,0,0,1679799.95965,2017886.8812
"LSUS-T05-H-2010",2010,"LOWER SUSQUEHANNA RIVER",216268.003,473949.673,39.611722,76.138889,"-76.138889","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0318","021202010318","Harford","HA","EPIEDMONT","EPIEDMONT",4.23954843306,917380,4395960,0,0,1677520.85785,2019399.37829
"LSUS-T06-H-2010",2010,"LOWER SUSQUEHANNA RIVER",216387.141,473819.728,39.612806,76.140389,"-76.140389","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0318","021202010318","Harford","HA","EPIEDMONT","EPIEDMONT",4.30709064057,917241,4396090,0,0,1677366.35724,2019499.07051
"LSUS-T07-H-2010",2010,"LOWER SUSQUEHANNA RIVER",216784.076,474064.946,39.61636,76.13749,"-76.13749","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0319","021202010319","Cecil","CE","EPIEDMONT","EPIEDMONT",44.3499001865,917507,4396460,0,0,1677542.19903,2019850.15341
"LSUS-T08-H-2010",2010,"LOWER SUSQUEHANNA RIVER",213100.599,477691.949,39.58287,76.09568,"-76.09568","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0319","021202010319","Cecil","CE","EPIEDMONT","EPIEDMONT",5.77690528559,921267,4392960,0,0,1681588.48798,2016514.42959
"LSUS-T09-H-2010",2010,"LOWER SUSQUEHANNA RIVER",216006.091,473633.424,39.60939,76.1426,"-76.1426","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0318","021202010318","Harford","HA","EPIEDMONT","EPIEDMONT",9.77747934688,917077,4395680,0,0,1677269.1593,2019073.48846
"LSUS-T10-H-2010",2010,"LOWER SUSQUEHANNA RIVER",216374.366,473357.723,39.61273,76.14577,"-76.14577","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0318","021202010318","Harford","HA","EPIEDMONT","EPIEDMONT",25.3368655021,916761,4396060,0,0,1676823.2374,2019515.19948
"LSUS-T11-H-2010",2010,"SUSQUEHANNA RIVER",217255.397,474238.246,39.62059,76.13542,"-76.13542","021202","Susquehanna River","SQ","02120201","L Susquehanna River","0319","021202010319","Cecil","CE","EPIEDMONT","EPIEDMONT",51.6112955724,917586,4396930,0,0,1677419.37159,2019902.64814
"OCTO-101-B-2007",2007,"BASIN RUN UT2",223201.8,477258.5,39.67388,76.09956,"-76.09956","021202","Susquehanna River","SQ","02120203","Octoraro Creek","0344","021202030344","Cecil","CE","EPIEDMONT","EPIEDMONT",21.1584362523,920359,4403060,0,0,1679323.11659,2026916.37167
"OCTO-102-C-2000",2000,"LOVE RUN",225084.6,477297.9,39.690833,76.098889,"-76.098889","021202","Susquehanna River","SQ","02120203","Octoraro Creek","0345","021202030345","Cecil","CE","EPIEDMONT","EPIEDMONT",28.5869252319,920332,4404970,0,0,1678998.49217,2028809.58024
